Hits,eCount,FireRate1,ShotSpeed1,Health1,FireRate2,ShotSpeed2,Health2,FireRate3,ShotSpeed3,Health3,FireRate4,ShotSpeed4,Health4,FireRate5,ShotSpeed5,Health5,FireRate6,ShotSpeed6,Health6
6,2,72.0,0.3743395,25,23.0,0.1734603,12,0,0,0,0,0,0,0,0,0,0,0,0
17,5,75.0,0.2288691,12,86.0,0.2579603,22,48.0,0.2851644,28,112.0,0.126896,7,99.0,0.3541787,6,0,0,0
24,6,44.0,0.1917897,7,69.0,0.04171152,21,26.0,0.451208,26,52.0,0.2925904,15,94.0,0.1555571,23,88.0,0.1553234,17
20,6,37.0,0.4986526,3,48.0,0.09402628,29,69.0,0.1187557,24,72.0,0.310128,17,90.0,0.3113311,2,32.0,0.2651751,27
1,1,103.0,0.460343,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,108.0,0.1507437,23,54.0,0.2444057,9,25.0,0.4418125,28,15.0,0.04701294,15,27.0,0.2680651,20,114.0,0.1186347,16
11,5,10.0,0.503387,19,108.0,0.1117952,8,77.0,0.3275436,18,102.0,0.3359101,22,102.0,0.50613,3,0,0,0
5,1,25.0,0.32738,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,89.0,0.2352912,8,30.0,0.08078529,22,0,0,0,0,0,0,0,0,0,0,0,0
17,6,100.0,0.1362416,1,56.0,0.102163,13,21.0,0.484208,24,108.0,0.3095368,18,102.0,0.3689218,24,65.0,0.1442604,22
20,6,44.0,0.4184857,9,29.0,0.206137,12,49.0,0.2388776,12,54.0,0.3118385,25,97.0,0.3535375,7,40.0,0.2897322,28
3,1,99.0,0.4800739,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,28.0,0.3509257,8,69.0,0.02665437,5,105.0,0.4474403,9,0,0,0,0,0,0,0,0,0
2,2,117.0,0.07750054,8,81.0,0.02307041,27,0,0,0,0,0,0,0,0,0,0,0,0
16,4,59.0,0.3660278,3,37.0,0.4949029,26,51.0,0.4859277,29,34.0,0.2150164,12,0,0,0,0,0,0
5,4,97.0,0.3535276,28,107.0,0.1186247,8,83.0,0.09949417,11,30.0,0.07052316,2,0,0,0,0,0,0
15,6,31.0,0.4746444,2,60.0,0.09881015,8,95.0,0.4153773,23,57.0,0.2378778,16,89.0,0.06418319,15,51.0,0.2405742,12
2,2,68.0,0.503293,16,120.0,0.3686479,17,0,0,0,0,0,0,0,0,0,0,0,0
21,5,102.0,0.05476876,12,116.0,0.06666733,8,67.0,0.4190612,19,79.0,0.07542516,27,35.0,0.4677586,22,0,0,0
15,6,46.0,0.2359209,8,64.0,0.4415918,20,32.0,0.3706017,4,49.0,0.4883705,18,106.0,0.1087313,13,108.0,0.4561952,21
6,5,115.0,0.2764976,11,40.0,0.09989585,7,76.0,0.4093453,12,96.0,0.2986091,7,5.0,0.4790311,21,0,0,0
4,2,38.0,0.2757443,15,110.0,0.1597796,7,0,0,0,0,0,0,0,0,0,0,0,0
11,5,43.0,0.1886577,3,82.0,0.4997367,18,62.0,0.05482461,29,87.0,0.3255511,12,75.0,0.1925313,12,0,0,0
12,5,90.0,0.4970459,16,98.0,0.3756123,14,77.0,0.2670265,21,29.0,0.09507151,14,38.0,0.03552254,3,0,0,0
17,4,29.0,0.1819808,18,40.0,0.2053347,18,30.0,0.01512201,13,72.0,0.460038,24,0,0,0,0,0,0
7,4,11.0,0.4922827,6,114.0,0.4698155,12,74.0,0.286952,4,39.0,0.1406569,8,0,0,0,0,0,0
1,1,25.0,0.2256158,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.0,0.1756967,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,16.0,0.07201757,26,76.0,0.02840133,9,95.0,0.1514892,22,101.0,0.4014541,22,0,0,0,0,0,0
8,3,54.0,0.3801846,13,14.0,0.2986236,21,77.0,0.2943757,22,0,0,0,0,0,0,0,0,0
1,1,88.0,0.2511488,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,50.0,0.01707501,17,8.0,0.1338618,3,112.0,0.4827842,3,83.0,0.2756095,28,117.0,0.03216488,26,0,0,0
8,3,109.0,0.03056122,7,16.0,0.4466305,21,85.0,0.3035235,17,0,0,0,0,0,0,0,0,0
12,5,88.0,0.4003783,9,41.0,0.4479176,26,11.0,0.4015894,5,20.0,0.1735857,10,29.0,0.05065443,8,0,0,0
4,2,22.0,0.116705,29,75.0,0.2541296,7,0,0,0,0,0,0,0,0,0,0,0,0
7,4,111.0,0.4307172,3,38.0,0.3721727,1,28.0,0.05777885,8,11.0,0.06299259,10,0,0,0,0,0,0
15,5,37.0,0.2693234,12,63.0,0.1909934,14,86.0,0.380844,23,120.0,0.4031332,18,97.0,0.136801,28,0,0,0
9,4,95.0,0.1834704,8,10.0,0.1262315,7,11.0,0.105623,11,28.0,0.02230478,19,0,0,0,0,0,0
14,4,110.0,0.3458838,3,110.0,0.2444696,30,54.0,0.346042,24,97.0,0.1036178,28,0,0,0,0,0,0
19,4,99.0,0.305542,24,113.0,0.3577916,24,94.0,0.2217059,19,39.0,0.473323,2,0,0,0,0,0,0
5,2,64.0,0.4834132,15,28.0,0.1621892,13,0,0,0,0,0,0,0,0,0,0,0,0
10,4,95.0,0.142208,14,50.0,0.0459971,13,57.0,0.04334278,20,43.0,0.3203746,25,0,0,0,0,0,0
13,5,118.0,0.03316696,30,6.0,0.03303082,2,96.0,0.2050453,22,97.0,0.3019153,14,107.0,0.5098971,13,0,0,0
6,2,97.0,0.2103089,30,20.0,0.0909185,30,0,0,0,0,0,0,0,0,0,0,0,0
16,6,83.0,0.3215478,29,86.0,0.2518894,18,70.0,0.2163897,6,49.0,0.04576381,4,90.0,0.2158223,23,69.0,0.4046488,1
17,3,52.0,0.3694329,27,98.0,0.07245137,27,12.0,0.4399133,7,0,0,0,0,0,0,0,0,0
11,3,51.0,0.2044712,22,24.0,0.05438794,20,79.0,0.129634,21,0,0,0,0,0,0,0,0,0
9,4,114.0,0.357289,6,107.0,0.3099032,23,102.0,0.3548505,24,100.0,0.4985161,14,0,0,0,0,0,0
11,6,11.0,0.08555444,7,83.0,0.4905633,5,44.0,0.3901675,3,27.0,0.2327256,27,114.0,0.2815645,5,78.0,0.03231097,7
2,1,16.0,0.1018989,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,88.0,0.443433,4,43.0,0.3358245,15,101.0,0.234465,19,0,0,0,0,0,0,0,0,0
16,6,13.0,0.3281345,14,61.0,0.1355093,6,22.0,0.05164494,27,70.0,0.3126734,2,109.0,0.177631,10,77.0,0.1569219,28
4,3,80.0,0.3294385,11,101.0,0.1042719,10,9.0,0.02734948,13,0,0,0,0,0,0,0,0,0
22,6,14.0,0.3091952,23,54.0,0.09559979,19,15.0,0.4431084,5,56.0,0.3689874,19,6.0,0.1242812,16,117.0,0.06089933,28
14,6,63.0,0.1417252,16,99.0,0.4572409,1,41.0,0.1267171,17,95.0,0.4850585,10,114.0,0.2022332,12,106.0,0.4610835,4
6,3,47.0,0.1692,19,117.0,0.1302149,29,110.0,0.08902289,16,0,0,0,0,0,0,0,0,0
6,5,106.0,0.4777133,17,110.0,0.3721821,9,59.0,0.4528832,24,64.0,0.4098345,28,9.0,0.2465886,20,0,0,0
14,6,86.0,0.4497861,29,99.0,0.2899505,15,37.0,0.4855925,10,68.0,0.09759332,13,106.0,0.2900457,11,93.0,0.2547,2
2,1,25.0,0.3538792,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,100.0,0.4328663,23,32.0,0.0518346,23,95.0,0.04927053,29,16.0,0.1968878,3,112.0,0.1651895,16,0,0,0
7,6,75.0,0.2716163,12,13.0,0.1987281,10,105.0,0.138646,11,6.0,0.4957155,22,65.0,0.1228739,4,80.0,0.2831652,5
18,5,107.0,0.4790837,20,111.0,0.1297117,13,67.0,0.23753,19,59.0,0.202805,18,42.0,0.4984114,25,0,0,0
5,4,68.0,0.1858398,11,83.0,0.2906971,10,73.0,0.2753322,9,102.0,0.4112587,19,0,0,0,0,0,0
9,6,94.0,0.4097342,21,97.0,0.3190491,28,78.0,0.01295722,6,13.0,0.2241072,10,97.0,0.2352065,3,39.0,0.3976673,7
18,5,16.0,0.2783335,24,31.0,0.4346251,6,98.0,0.2281487,29,22.0,0.3682009,19,17.0,0.1635557,21,0,0,0
4,2,19.0,0.08581002,13,62.0,0.1299286,12,0,0,0,0,0,0,0,0,0,0,0,0
1,2,103.0,0.5022521,6,56.0,0.05899782,18,0,0,0,0,0,0,0,0,0,0,0,0
5,3,91.0,0.3310522,3,105.0,0.08456601,15,63.0,0.3062721,19,0,0,0,0,0,0,0,0,0
0,1,34.0,0.1836667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,77.0,0.4266937,5,88.0,0.2013011,23,0,0,0,0,0,0,0,0,0,0,0,0
19,6,108.0,0.4762836,16,33.0,0.1112261,4,71.0,0.4891114,13,79.0,0.4799823,15,22.0,0.3100277,27,106.0,0.2896311,4
3,3,32.0,0.08025779,7,72.0,0.02756507,15,96.0,0.4562128,6,0,0,0,0,0,0,0,0,0
2,2,65.0,0.379509,18,80.0,0.1922112,23,0,0,0,0,0,0,0,0,0,0,0,0
8,4,49.0,0.05616792,16,61.0,0.2389666,5,78.0,0.06496789,27,8.0,0.4741778,4,0,0,0,0,0,0
2,2,86.0,0.2093724,7,111.0,0.1685293,27,0,0,0,0,0,0,0,0,0,0,0,0
15,4,42.0,0.164323,5,13.0,0.3497162,13,48.0,0.2814589,22,17.0,0.4433438,28,0,0,0,0,0,0
8,3,106.0,0.3453173,4,64.0,0.2898454,28,38.0,0.2575019,20,0,0,0,0,0,0,0,0,0
1,2,110.0,0.07546414,23,81.0,0.2401347,5,0,0,0,0,0,0,0,0,0,0,0,0
6,3,72.0,0.4036202,25,60.0,0.3496521,2,78.0,0.4567186,2,0,0,0,0,0,0,0,0,0
14,6,25.0,0.4581108,9,6.0,0.03518648,30,92.0,0.3477134,20,8.0,0.3755674,2,86.0,0.4619744,9,80.0,0.493718,5
36,6,34.0,0.1115003,19,25.0,0.3327983,20,115.0,0.1952189,28,68.0,0.4829284,30,28.0,0.4060634,20,52.0,0.318991,26
9,5,24.0,0.2030009,14,95.0,0.4290163,16,62.0,0.4322143,3,48.0,0.4485542,13,5.0,0.09790523,3,0,0,0
18,5,11.0,0.02477349,7,99.0,0.03464963,9,71.0,0.2148511,16,70.0,0.1061819,23,5.0,0.1688897,20,0,0,0
29,6,67.0,0.1442818,13,86.0,0.1185804,19,113.0,0.1696534,18,114.0,0.1940145,19,18.0,0.01794971,21,43.0,0.3533365,6
5,3,77.0,0.2595033,11,13.0,0.2446065,22,87.0,0.4847411,24,0,0,0,0,0,0,0,0,0
19,5,52.0,0.4088722,4,31.0,0.3068157,17,44.0,0.4336941,23,36.0,0.4986604,9,102.0,0.4892752,30,0,0,0
7,6,5.0,0.2000354,16,85.0,0.3803802,18,44.0,0.3542826,2,105.0,0.1295805,2,22.0,0.4396513,21,6.0,0.358805,27
19,5,41.0,0.3916387,18,63.0,0.2953007,3,5.0,0.0129009,28,50.0,0.1383394,11,28.0,0.2285261,22,0,0,0
6,3,46.0,0.2959985,15,10.0,0.03684284,19,99.0,0.3410469,2,0,0,0,0,0,0,0,0,0
18,5,102.0,0.3986348,27,85.0,0.1144462,29,114.0,0.3286969,24,105.0,0.4751636,8,9.0,0.04496576,13,0,0,0
1,2,109.0,0.06341012,27,90.0,0.1555549,27,0,0,0,0,0,0,0,0,0,0,0,0
2,2,50.0,0.399761,2,68.0,0.0956734,18,0,0,0,0,0,0,0,0,0,0,0,0
0,1,45.0,0.2745257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,93.0,0.2753747,17,96.0,0.3516509,12,0,0,0,0,0,0,0,0,0,0,0,0
13,6,76.0,0.06616189,27,16.0,0.2237205,28,62.0,0.192752,2,64.0,0.2022031,4,78.0,0.3921352,4,74.0,0.427732,15
8,3,72.0,0.3904771,4,98.0,0.2135036,19,16.0,0.4879954,3,0,0,0,0,0,0,0,0,0
24,5,6.0,0.4354971,6,40.0,0.4771136,11,68.0,0.1012874,13,36.0,0.04123266,30,23.0,0.5038015,18,0,0,0
3,1,45.0,0.07895495,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,119.0,0.2277729,27,26.0,0.1590884,17,32.0,0.2884974,29,72.0,0.2210132,9,89.0,0.2402374,2,0,0,0
14,5,82.0,0.2537198,4,103.0,0.1878611,30,9.0,0.1037334,6,75.0,0.06646432,21,42.0,0.4669859,8,0,0,0
27,6,88.0,0.3008055,15,96.0,0.1441245,26,19.0,0.04339381,19,76.0,0.4751217,14,33.0,0.2423162,21,40.0,0.2245141,5
3,1,85.0,0.3583827,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,47.0,0.2970822,25,73.0,0.2266489,7,66.0,0.1610698,15,116.0,0.1251902,6,0,0,0,0,0,0
6,4,56.0,0.3638085,1,118.0,0.3966901,22,71.0,0.3867996,18,88.0,0.4401323,27,0,0,0,0,0,0
24,6,103.0,0.04710056,26,55.0,0.1188494,19,119.0,0.204898,29,27.0,0.3520095,20,78.0,0.2338627,7,119.0,0.3223203,8
13,4,57.0,0.4977064,24,99.0,0.4940761,19,119.0,0.2760069,25,120.0,0.0887834,9,0,0,0,0,0,0
25,6,28.0,0.2159112,27,79.0,0.1825229,19,41.0,0.2692294,24,52.0,0.4856371,29,117.0,0.5004497,29,90.0,0.2398811,7
12,3,105.0,0.2347767,20,40.0,0.3214658,15,79.0,0.2032431,17,0,0,0,0,0,0,0,0,0
1,1,48.0,0.1268341,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,24.0,0.196532,26,64.0,0.477798,21,0,0,0,0,0,0,0,0,0,0,0,0
10,4,102.0,0.2886133,2,39.0,0.09877594,27,62.0,0.3254323,3,114.0,0.26812,10,0,0,0,0,0,0
17,5,50.0,0.2435242,14,39.0,0.1348229,18,102.0,0.1220268,5,70.0,0.1985516,18,12.0,0.499976,8,0,0,0
6,3,46.0,0.3539967,7,22.0,0.1766479,8,118.0,0.3058012,28,0,0,0,0,0,0,0,0,0
1,1,41.0,0.2812279,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,25.0,0.4478102,13,22.0,0.09429301,11,118.0,0.4106674,20,42.0,0.4736009,29,70.0,0.3172819,2,0,0,0
2,1,44.0,0.1599812,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,6,107.0,0.1591215,25,50.0,0.1152504,7,11.0,0.1089269,15,92.0,0.2945867,30,98.0,0.240333,13,76.0,0.2920601,30
8,3,13.0,0.4803787,21,89.0,0.128353,14,81.0,0.03361686,13,0,0,0,0,0,0,0,0,0
29,6,92.0,0.0676185,21,114.0,0.08246578,26,15.0,0.04184325,28,57.0,0.176343,17,73.0,0.3079768,7,32.0,0.1917199,11
0,1,100.0,0.08496334,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,49.0,0.1557251,15,38.0,0.205857,29,44.0,0.02444978,17,7.0,0.1601031,24,77.0,0.4668871,3,0,0,0
3,1,110.0,0.5000555,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,24.0,0.08338149,6,48.0,0.1078004,20,60.0,0.3865567,18,0,0,0,0,0,0,0,0,0
23,6,10.0,0.02551151,24,74.0,0.0118059,12,90.0,0.4463012,17,62.0,0.2436649,13,70.0,0.03189899,15,51.0,0.06691368,4
18,6,21.0,0.1324845,6,51.0,0.1047551,25,39.0,0.1919964,14,87.0,0.22766,18,90.0,0.2797839,5,65.0,0.3008857,15
5,2,29.0,0.3392424,8,21.0,0.4797449,14,0,0,0,0,0,0,0,0,0,0,0,0
5,3,17.0,0.2681387,8,78.0,0.5050091,4,22.0,0.4982154,9,0,0,0,0,0,0,0,0,0
1,1,94.0,0.3596506,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,50.0,0.06282838,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,45.0,0.0879233,7,43.0,0.3496283,14,110.0,0.03039188,24,0,0,0,0,0,0,0,0,0
13,3,101.0,0.3225366,16,58.0,0.4637657,22,10.0,0.3383971,21,0,0,0,0,0,0,0,0,0
1,1,105.0,0.2534805,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,53.0,0.344207,27,88.0,0.3919789,21,113.0,0.1512305,14,9.0,0.2445861,26,99.0,0.08447899,24,72.0,0.06714852,27
1,1,62.0,0.09755768,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,83.0,0.245938,10,33.0,0.3926148,2,37.0,0.4247311,3,56.0,0.322043,25,6.0,0.288154,15,0,0,0
1,2,108.0,0.4432464,20,42.0,0.1818976,9,0,0,0,0,0,0,0,0,0,0,0,0
11,5,81.0,0.3171206,9,104.0,0.1999802,11,71.0,0.1315221,26,7.0,0.4395843,14,70.0,0.11538,9,0,0,0
4,5,10.0,0.4317877,8,74.0,0.2975667,1,107.0,0.496491,22,6.0,0.451301,5,70.0,0.1230851,7,0,0,0
4,2,10.0,0.4397799,3,38.0,0.2542118,12,0,0,0,0,0,0,0,0,0,0,0,0
14,6,31.0,0.03620233,10,62.0,0.0703968,29,57.0,0.210324,5,47.0,0.2568876,4,106.0,0.4507815,27,98.0,0.2431091,11
13,5,86.0,0.1424925,26,66.0,0.3365004,16,95.0,0.06901057,6,105.0,0.2487309,5,72.0,0.03434111,18,0,0,0
8,6,22.0,0.2741899,3,40.0,0.05567338,5,94.0,0.3259603,3,91.0,0.4230057,29,36.0,0.07447965,2,33.0,0.3000096,2
7,4,80.0,0.4692289,22,85.0,0.4515672,9,6.0,0.2556092,25,116.0,0.2108344,28,0,0,0,0,0,0
9,4,76.0,0.3343506,6,93.0,0.3742265,25,41.0,0.346278,5,61.0,0.08576412,13,0,0,0,0,0,0
27,6,90.0,0.5035795,21,14.0,0.4552625,24,8.0,0.1312026,16,106.0,0.09735103,17,42.0,0.2634246,22,41.0,0.1776189,28
3,1,69.0,0.3768698,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,37.0,0.2089805,28,106.0,0.4675244,9,0,0,0,0,0,0,0,0,0,0,0,0
4,2,99.0,0.2945811,15,71.0,0.2970883,22,0,0,0,0,0,0,0,0,0,0,0,0
3,3,97.0,0.2135817,5,37.0,0.4056321,18,112.0,0.2544439,25,0,0,0,0,0,0,0,0,0
1,2,119.0,0.4576091,10,116.0,0.1576926,9,0,0,0,0,0,0,0,0,0,0,0,0
15,6,9.0,0.09639795,28,66.0,0.06360061,17,41.0,0.4351033,17,42.0,0.2619704,5,12.0,0.4216368,4,101.0,0.4670392,10
4,2,86.0,0.05303808,29,23.0,0.08102782,8,0,0,0,0,0,0,0,0,0,0,0,0
11,6,114.0,0.4648429,5,72.0,0.3385446,13,55.0,0.2167688,4,52.0,0.06343724,7,99.0,0.4605874,9,44.0,0.05865474,21
12,3,12.0,0.3902193,12,55.0,0.4623472,28,32.0,0.2253748,9,0,0,0,0,0,0,0,0,0
13,5,82.0,0.08433928,21,92.0,0.08607616,13,94.0,0.3488998,7,66.0,0.02013643,17,48.0,0.4806516,29,0,0,0
3,3,17.0,0.1393279,10,100.0,0.4952047,11,30.0,0.01854653,10,0,0,0,0,0,0,0,0,0
5,2,19.0,0.3957394,21,91.0,0.1293673,10,0,0,0,0,0,0,0,0,0,0,0,0
9,2,41.0,0.117231,20,36.0,0.2476927,19,0,0,0,0,0,0,0,0,0,0,0,0
12,4,55.0,0.302276,16,52.0,0.3724929,19,113.0,0.4794767,21,66.0,0.3392822,6,0,0,0,0,0,0
0,2,59.0,0.2363317,21,29.0,0.08443625,13,0,0,0,0,0,0,0,0,0,0,0,0
20,5,72.0,0.2522157,16,8.0,0.1312705,29,38.0,0.01940126,15,39.0,0.1637305,18,105.0,0.443641,2,0,0,0
11,3,73.0,0.06956299,28,30.0,0.1157518,9,38.0,0.2737135,21,0,0,0,0,0,0,0,0,0
22,6,47.0,0.1334692,9,36.0,0.2701202,29,18.0,0.4818181,24,37.0,0.4623396,11,99.0,0.2553855,15,111.0,0.2257489,22
0,1,77.0,0.4057182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,101.0,0.3791581,30,49.0,0.1617726,14,7.0,0.07030042,16,50.0,0.4543182,22,76.0,0.2118872,24,100.0,0.202329,2
12,6,86.0,0.3940221,8,7.0,0.4279305,18,43.0,0.3456585,12,35.0,0.4581527,22,15.0,0.2145859,10,103.0,0.05899848,27
2,1,83.0,0.3358546,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,25.0,0.03547038,8,113.0,0.5032287,3,28.0,0.1151871,12,96.0,0.3383473,3,0,0,0,0,0,0
17,6,68.0,0.4758669,22,67.0,0.1574109,12,17.0,0.04446156,18,53.0,0.07637669,25,10.0,0.1687533,9,81.0,0.05207057,22
5,3,76.0,0.02481867,25,117.0,0.3339215,11,89.0,0.1082013,4,0,0,0,0,0,0,0,0,0
15,6,79.0,0.3996453,22,46.0,0.3979563,21,84.0,0.1673527,21,109.0,0.2156032,21,117.0,0.2614111,8,66.0,0.2243007,1
0,1,60.0,0.09621771,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,22.0,0.4105335,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,77.0,0.03808083,10,117.0,0.4524071,2,82.0,0.01245428,16,0,0,0,0,0,0,0,0,0
22,6,35.0,0.4202276,26,76.0,0.5073662,18,10.0,0.4146169,13,41.0,0.2946988,21,77.0,0.4378456,7,63.0,0.4151164,26
5,3,94.0,0.3805496,22,92.0,0.1451978,14,108.0,0.2982677,15,0,0,0,0,0,0,0,0,0
4,2,95.0,0.3389852,17,26.0,0.1640355,5,0,0,0,0,0,0,0,0,0,0,0,0
1,1,104.0,0.42163,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,6,87.0,0.3791797,9,83.0,0.08707775,12,49.0,0.4770042,16,33.0,0.3919476,17,13.0,0.3852206,21,57.0,0.4950824,17
14,4,49.0,0.3727773,21,50.0,0.4812616,20,100.0,0.3359703,7,117.0,0.4822214,24,0,0,0,0,0,0
9,5,61.0,0.02695651,11,45.0,0.358489,16,86.0,0.237569,17,60.0,0.01832308,24,87.0,0.06832685,11,0,0,0
8,2,34.0,0.426766,11,8.0,0.1365709,19,0,0,0,0,0,0,0,0,0,0,0,0
7,3,89.0,0.4811294,15,34.0,0.04281302,23,51.0,0.4226638,15,0,0,0,0,0,0,0,0,0
7,4,80.0,0.5040359,3,24.0,0.4855993,6,11.0,0.1208005,19,56.0,0.2178155,7,0,0,0,0,0,0
10,2,8.0,0.4733219,27,54.0,0.2171671,19,0,0,0,0,0,0,0,0,0,0,0,0
2,2,59.0,0.06777175,14,79.0,0.1810719,26,0,0,0,0,0,0,0,0,0,0,0,0
12,5,41.0,0.0878026,13,56.0,0.2305342,29,70.0,0.4844153,8,116.0,0.3175896,25,82.0,0.2608109,10,0,0,0
9,5,40.0,0.2809571,5,46.0,0.4462566,3,109.0,0.1757653,30,106.0,0.3039181,12,81.0,0.1933523,18,0,0,0
16,5,64.0,0.2803231,28,34.0,0.5079036,6,33.0,0.2634952,24,69.0,0.4421904,2,13.0,0.302853,13,0,0,0
22,5,38.0,0.4500688,13,31.0,0.07380171,15,113.0,0.3089464,16,99.0,0.3514738,17,27.0,0.1519965,22,0,0,0
13,5,64.0,0.4963248,3,66.0,0.2170796,13,31.0,0.3439132,13,56.0,0.2346604,16,12.0,0.3547727,2,0,0,0
8,5,50.0,0.2650841,16,106.0,0.07671143,5,61.0,0.3509876,19,117.0,0.06898232,4,69.0,0.04437442,6,0,0,0
4,1,55.0,0.1705404,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,36.0,0.03297408,2,107.0,0.3491231,16,0,0,0,0,0,0,0,0,0,0,0,0
15,6,49.0,0.09082021,16,89.0,0.3557425,26,48.0,0.1564002,20,97.0,0.1922918,3,86.0,0.09272827,10,59.0,0.2027167,17
1,2,117.0,0.2142401,10,75.0,0.07884015,25,0,0,0,0,0,0,0,0,0,0,0,0
15,6,75.0,0.1350587,21,35.0,0.4687657,7,95.0,0.376839,5,20.0,0.2409963,16,32.0,0.3889489,19,117.0,0.05551602,19
2,1,35.0,0.1657801,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,63.0,0.1177958,9,75.0,0.1261202,2,95.0,0.5049928,17,82.0,0.2459293,10,52.0,0.1485176,16,0,0,0
15,4,96.0,0.4423773,13,34.0,0.251813,8,114.0,0.384254,24,21.0,0.1703553,27,0,0,0,0,0,0
5,2,55.0,0.4048159,27,62.0,0.3643449,1,0,0,0,0,0,0,0,0,0,0,0,0
14,5,41.0,0.2468242,19,113.0,0.4978475,20,75.0,0.05950882,9,14.0,0.192619,6,76.0,0.4259008,26,0,0,0
17,4,91.0,0.4919938,23,9.0,0.1366965,22,76.0,0.03320695,15,60.0,0.427393,25,0,0,0,0,0,0
16,5,43.0,0.02379311,9,43.0,0.3652867,25,17.0,0.03977235,11,73.0,0.0400445,21,39.0,0.4459657,6,0,0,0
25,6,79.0,0.2605046,27,75.0,0.36007,4,82.0,0.3874654,22,74.0,0.4247704,18,79.0,0.2420229,20,74.0,0.414077,11
14,5,66.0,0.2245742,11,72.0,0.3452416,8,95.0,0.5001203,25,81.0,0.1797837,9,21.0,0.3317341,5,0,0,0
5,4,54.0,0.1365772,5,119.0,0.2717758,5,13.0,0.2125428,21,105.0,0.08000393,7,0,0,0,0,0,0
0,1,7.0,0.2178349,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,33.0,0.4064243,12,14.0,0.472019,13,93.0,0.2781701,16,73.0,0.3010249,10,0,0,0,0,0,0
18,5,71.0,0.5007599,19,120.0,0.4786022,27,117.0,0.3480379,9,43.0,0.4032262,17,60.0,0.2617936,18,0,0,0
16,5,11.0,0.2440553,5,33.0,0.4119346,22,83.0,0.2061133,24,83.0,0.4509845,3,116.0,0.3261391,26,0,0,0
18,5,100.0,0.08925791,23,19.0,0.214974,28,36.0,0.3739116,3,108.0,0.3648286,21,41.0,0.2112077,26,0,0,0
8,3,65.0,0.06410368,27,9.0,0.07189788,20,96.0,0.235787,10,0,0,0,0,0,0,0,0,0
9,4,57.0,0.2063528,16,86.0,0.409426,5,78.0,0.332469,10,73.0,0.4338982,20,0,0,0,0,0,0
2,3,92.0,0.4118776,5,70.0,0.214285,9,56.0,0.04100271,16,0,0,0,0,0,0,0,0,0
1,1,93.0,0.06638493,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,34.0,0.4828709,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,28.0,0.4468747,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,97.0,0.1718586,22,102.0,0.4186763,4,10.0,0.1744643,8,115.0,0.4439681,12,49.0,0.3215608,1,0,0,0
6,3,80.0,0.2678659,9,118.0,0.2429196,13,20.0,0.2218258,6,0,0,0,0,0,0,0,0,0
7,6,71.0,0.1862614,4,99.0,0.3937404,26,103.0,0.06767507,27,9.0,0.2622059,13,52.0,0.1263179,12,45.0,0.3896916,7
14,6,52.0,0.1897115,19,10.0,0.2325168,8,56.0,0.2289545,27,6.0,0.4820994,9,46.0,0.149759,22,61.0,0.3389263,23
0,2,23.0,0.3539374,4,89.0,0.3975654,9,0,0,0,0,0,0,0,0,0,0,0,0
9,5,74.0,0.4376811,11,78.0,0.5074092,26,7.0,0.4187856,8,72.0,0.2885527,10,82.0,0.2913515,19,0,0,0
